standardized_smiles,odor_1,odor_2,odor_3,odor_4,odor_5,odor_6,odor_7,odor_8,odor_9,odor_10,odor_11,odor_12,odor_13,odor_14,odor_15,odor_16,odor_17,odor_18,odor_19,odor_20,odor_21,odor_22,odor_23,odor_24,odor_25,odor_26,odor_27,odor_28,odor_29,odor_30,odor_31,odor_32,odor_33,odor_34,odor_35,odor_36,odor_37,odor_38,odor_39,odor_40,odor_41,odor_42,odor_43,odor_44,odor_45,odor_46,odor_47,odor_48,odor_49,odor_50,odor_51,odor_52,odor_53,odor_54,odor_55,odor_56,odor_57,odor_58,odor_59,odor_60,odor_61,odor_62,odor_63
CCCCCCOC(=O)C(C)CC,Woody,Spices,Fruity,Green,Apple,Banana,Strawberry,Tropical,Woody,Green,Fruity,Banana,Strawberry,Spices,Fruity,Waxy,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)C(C)O,Floral,Floral,Sweet,Fruity,Green,Green,Floral,Fruity,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)C=CC(=O)OCCCCCC,Herbal,Plastic,Floral,Magnolia,Floral,Herbal,Green,Fresh,Plastic,Green,Herbal,Floral,Plastic,Plastic,Cortex,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)C=Cc1ccccc1,Balsamic,Fruity,Fruity,Cypress,Cumin,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)CC,Cheese,Creamy,Apricot,Earthy/ Musty,Musty,Musty/Moldy,Floral,Floral,Fruity,Green,Apple,Apricot,Melon,Pear,Rotting fruit,Green,Floral,Fruity,Oily,Rotten,Rotting fruit,Musty,Rotten,Fruity,Waxy,Musty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)CC(C)C,Sweet,Fruity,Green,Fresh,Apple,Juicy,Strawberry,Green,Fruity,Strawberry,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)CC(C)S,Herbal,Spices,Herbal,Fruity,Herbal,Fruity,Spices,Fruity,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)CCC,Apricot,Estery,Vegetable,Sweet,Fruity,Green,Apple,Apricot,Pineapple,Green,Fruity,Pineapple,Strong,Fruity,Sweet,Waxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)CCCC,Brandy,Fruity,Green,Green,Fruity,Oily,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)CCCCC,Herbal,Vegetable,Herbal,Sweet,Fruity,Green,Fresh,Berry,Tropical,Grassy,"Grassy (Fresh, Sweet)","Grassy(Green, Sharp)",Green,Herbal,Fruity,Fruity,Sweet,Grassy,Herbal,Waxy,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)CCCCCC,Cognac,Green,Green,Foliage,Leafy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)Cc1ccccc1,Winey,Honey,Floral,Rose,Floral,Rose,Sweet,Fruity,Green,Green,Floral,Fruity,Powdery,Fruity,Sweet,Foliage,Waxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)c1ccccc1,Balsamic,Woody,Clean,Green,Fresh,Woody,Green,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)c1ccccc1O,Herbal,Orchid,Herbal,Green,Fresh,Green,Herbal,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)c1ccco1,Floral,Floral,Sweet,Green,Apple,Pear,Green,Floral,Sweet,Waxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(C)=O,Herbal,Floral,Floral,Herbal,Sweet,Fruity,Green,Fresh,Apple,Banana,Cherry,Pear,Green,Herbal,Floral,Fruity,Banana,Cherry,Fruity,Sweet,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(C)OC,Herbal,Nasturtium,Herbal,Green,Green,Herbal,Cortex,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(C)OCC,Earthy,Earthy/ Musty,Floral,Floral,Green,Green,Fungal,Floral,Natural,Earthy,Earthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(C)OCCC(C)C,Sweet,Fruity,Apple,Fruity,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(C)OCCCCCC,Herbal,Ether,Herbal,Sweet,Green,Green,Herbal,Sweet,Herbal,Waxy,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(CCCCC)OCCCCCC,Green,Grassy,"Grassy(Green, Sharp)",Green,Grassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC=O,Ether,Sweet,Fruity,Green,Apple,Banana,Plum,Green,Fruity,Banana,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOCC#N,Herbal,Floral,Violet,Floral,Herbal,Violet,Herbal,Floral,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOCC(OC)OC,Floral,Floral,Sweet,Fruity,Green,Fresh,Green,Floral,Fruity,Fruity,Sweet,Leafy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCS,Alliaceous,Garlic,Roasted,Burnt,Sulphurous,Meaty,Sulphurous,Sulphurous,Meaty,Nutty,Burnt,Garlic,Sulphurous,Garlic,Sulphurous,Garlic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCSC#N,Green,"Grassy(Green, Sharp)",Green,Sharp,Sharp,Sharp,Sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCc1ccccn1,Vegetable,Green,Green,Mutton,Nutty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCc1cccs1,Sulphurous,Floral,Meaty,Floral,Fruity,Green,Green,Sulphurous,Floral,Fruity,Sulphurous,Meaty,Gassy,Sulphurous,Sulphurous,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCN,Ammonia,Fishy,Ammonia,Fishy,Fishy,Fishy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCN=C=S,Vegetable,Pungent,Green,Green,Pungent,Pungent,Pungent,Pungent,Horseradish,Radish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCO,Bready,Balsamic,Winey,Alcohol,Ether,Fusel,Solvent,Sweet Organic Chemical,Sweet Solvent,Fermented,Pungent,Sweet,Solvent,Alcohol,Yeasty,Oily,Pungent,Alcohol,Pungent,Yeasty,Yeasty,Pungent,Pungent,Chemical,Solvent,Sweet,Sweet Organic Chemical,Sweet Solvent,Vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)C(C)C,Buttery,Buttery,Buttery,Apricot,Fruity,Apple,Apricot,Banana,Fruity,Banana,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)C(C)CC,Fruity,Apple,Tropical,Fruity,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)C(C)O,Brandy,Cognac,Fruity,Fruity,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)C=Cc1ccccc1,Balsamic,Cocoa,Orchid,Cocoa,Amber,Amber,Labdanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)CC,Apricot,Sweet,Fruity,Apricot,Pineapple,Fruity,Pineapple,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)CC(C)C,Fruity,Fresh,Apple,Fruity,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)CCC,Sweet,Fruity,Banana,Cherry,Pineapple,Tropical,Fruity,Banana,Cherry,Pineapple,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)CCCC,Pungent,Sweet,Fruity,Green,Apple,Peach,Pear,Pineapple,Ripe,Green,Fruity,Pineapple,Pungent,Pungent,Pungent,Pungent,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)CCCCC,Cognac,Estery,Sweet,Fruity,Green,Apple,Pear,Pineapple,Green,Fruity,Pineapple,Fruity,Sweet,Waxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)CCSC,Sulphurous,Fruity,Pineapple,Tropical,Sulphurous,Fruity,Sulphurous,Pineapple,Sulphurous,Sulphurous,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)Cc1ccccc1,Balsamic,Chocolate,Chocolate,Tobacco,Tobacco,Animal,Chocolate,Tobacco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)c1ccccc1,Balsamic,Earthy/ Musty,Musty,Musty/Moldy,Floral,Floral,Green,Green,Amber,Floral,Musty,Amber,Musty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)c1ccccc1N,Floral,Orchid,Floral,Grape,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)c1ccccc1O,Herbal,Chocolate,Chocolate,Floral,Floral,Herbal,Sweet,Green,Green,Herbal,Floral,Plant,Chocolate,Sweet,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(=O)c1ccco1,Herbal,Winey,Caramel,Fermented,Herbal,Sweet,Fruity,Herbal,Anisic,Fruity,Oily,Anisic,Fennel,Caramel,Fruity,Sweet,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC(C)=O,Ether,Earthy,Earthy/ Musty,Fruity,Apple,Banana,Pear,Fruity,Banana,Earthy,Fruity,Earthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCOC=O,Ether,Earthy,Earthy/ Musty,Fruity,Green,Banana,Green,Fruity,Banana,Powerful,Unripe,Earthy,Fruity,Earthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCS,Alliaceous,Roasted,Sulphurous,Meaty,Vegetable,Offensive,Green,Tropical,Green,Sulphurous,Sulphurous,Meaty,Sulphurous,Cabbage,Sulphurous,Brocolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCSSC,Onion,Sulphurous,Onion,Sulphurous,Sulphurous,Onion,Sulphurous,Sulphurous,Onion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCc1cccc(=O)o1,Brown,Lactonic,Creamy,Almond,Mushroom,Sweet,Lactonic,Almond,Tonka,Almond,Sweet,Waxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCc1ccccn1,Herbal,Mushroom,Meaty,Vegetable,Herbal,Green,Melon,Green,Bell Pepper,Herbal,Meaty,Tallow,Bell Pepper,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCc1ccco1,Buttery,Metallic,Buttery,Buttery,Earthy,Earthy/ Musty,Vegetable,Fruity,Green,Green,Metallic,Fruity,Metallic,Earthy,Fruity,Bean,Earthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCc1cccs1,Roasted,Bloody,Hazelnut,Meaty,Fermented,Sweet,Fruity,Berry,Barley,Fruity,Meaty,Hazelnut,Corn,Chicken,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCN,Ammonia,Fishy,Ammonia,Fishy,Fishy,Fishy,Meaty,Meaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCN=C=S,Sulphurous,Pungent,Green,Green,Sulphurous,Sulphurous,Pungent,Pungent,Pungent,Pungent,Sulphurous,Sulphurous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCO,Balsamic,Whiskey,Winey,Fusel,Medicinal,Sweet (Medicinal),Fermented,Sweet,Banana,Medicinal,Medicinal,Medicinal,Banana,Oily,Sweet,Sweet (Medicinal),Vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)C(C)C,Tutty-Fruity,Cheese,Sweet,Citrus,Fruity,Green,Apple,Banana,Citrus,Melon,Tropical,Green,Citrus,Fruity,Banana,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)C(C)CC,Chocolate,Chocolate,Cocoa,Cocoa,Sweet,Fruity,Green,Apple,Pineapple,Green,Fruity,Pineapple,Chocolate,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)C(C)CCC,Aromatic,Herbal,Camomile,Floral,Rose,Aromatic,Floral,Herbal,Rose,Fruity,Herbal,Aromatic,Floral,Fruity,Aromatic,Fruity,Herbal,Aromatic,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)C(C)O,Ketonic,Lactonic,Cheese,Creamy,Creamy,Dairy,Milky,Milky,Mushroom,Mushroom,Earthy,Earthy/ Musty,Fermented,Fermented,Sweet,Fruity,Fruity,Lactonic,Fruity,Fruity,Earthy,Fruity,Fruity,Sweet,Vanilla,Waxy,Earthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)C(C)OC(=O)CCC,Buttery,Buttery,Buttermilk,Buttery,Cheese,Creamy,Dairy,Milky,Sweet,Fruity,Green,Green,Sour,Sweaty,Fruity,Sweaty,Sour,Sweaty,Fruity,Sweet,Waxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)C=Cc1ccccc1,Balsamic,Cocoa,Cocoa,Spices,Sweet,Fruity,Fruity,Spices,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)CC,Rummy,Tutty-Fruity,Earthy,Earthy/ Musty,Estery,Rose,Rose,Sweet,Fruity,Banana,Cherry,Ripe,Fruity,Banana,Cherry,Earthy,Fruity,Sweet,Earthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)CC(C)=O,Brandy,Winey,Fermented,Sweet,Fruity,Fruity,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)CC(C)C,Ether,Pungent,Sweet,Fruity,Green,Apple,Peach,Pear,Pineapple,Green,Fruity,Pineapple,Pungent,Pungent,Pungent,Pungent,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,Herbal,Winey,Herbal,Sweet,Herbal,Sweet,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)CCC,Sweet,Fruity,Green,Apple,Banana,Cherry,Juicy,Peach,Pear,Pineapple,Ripe,Tropical,Green,Fruity,Banana,Cherry,Pineapple,Strong,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)CCC(C)=O,Herbal,Caramel,Herbal,Fruity,Herbal,Fruity,Savory,Caramel,Fruity,Herbal,Waxy,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)CCCC,Ether,Tutty-Fruity,Sweet,Fruity,Green,Apple,Pineapple,Raspberry,Tropical,Green,Fruity,Pineapple,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,Fruity,Fruity,Oily,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)Cc1ccccc1,Chocolate,Honey,Chocolate,Cocoa,Floral,Rose,Cocoa,Floral,Rose,Hay,Hay,Floral,Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)c1ccc(O)cc1,Camphor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)c1ccccc1,Balsamic,Woody,Spices,Fruity,Woody,Amber,Fruity,Amber,Spices,Fruity,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)c1ccccc1N,Winey,Floral,Floral,Sweet,Fruity,Berry,Grape,Plum,Floral,Fruity,Petitgrain,Powdery,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)c1ccccc1O,Herbal,Medicinal,Floral,Orchid,Floral,Herbal,Herbal,Medicinal,Medicinal,Medicinal,Floral,Plant,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)c1ccco1,Floral,Orchid,Floral,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(C)=O,Ether,Solvent,Sweet Solvent,Sweet,Fruity,Green,Banana,Pear,Pineapple,Solvent,"Grassy(Green, Sharp)",Green,Sharp,Fruity,Banana,Pineapple,Sharp,Strong,Sharp,Sharp,Solvent,Fruity,Sweet,Sweet Solvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(C)OCC,Brandy,Rummy,Winey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(C)OCCCC,Floral,Rose,Floral,Rose,Green,Green,Algae,Floral,Sea,Weed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(C)OCCc1ccccc1,Vegetable,Green,Green,Nutty,Leafy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC(CCCC)OCCCC,Sweet,Nutty,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC=O,Brandy,Rummy,Winey,Fruity,Plum,Fruity,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOCCOC(C)=O,Sweet,Fruity,Fruity,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOCCc1ccccc1,Metallic,Mushroom,Floral,Gardenia,Floral,Green,Green,Metallic,Floral,Metallic,Watercress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOCc1ccc(O)c(OC)c1,Creamy,Fruity,Fruity,Fruity,Vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOCc1ccccc1,Floral,Rose,Floral,Rose,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOc1ccc(C)cc1,Floral,Floral,Ylang,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOc1ccc2ccccc2c1,Floral,Floral,Sweet,Fruity,Berry,Raspberry,Strawberry,Floral,Fruity,Strawberry,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOc1ccccc1,Anisic,Anisic,Licorice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCS,Garlic,Onion,Roasted,Sulphurous,Cooked,Cheese,Obnoxious,Onion,Sulphurous,Sulphurous,Beefy,Beefy,Coffee,Savory,Garlic,Onion,Sulphurous,Garlic,Sulphurous,Garlic,Onion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCSC,Garlic,Onion,Sulphurous,Vegetable,Onion,Sulphurous,Sulphurous,Garlic,Onion,Sulphurous,Garlic,Sulphurous,Garlic,Onion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCSCCCC,Alliaceous,Garlic,Onion,Herbal,Rubbery,Sulphurous,Geranium,Rose,Vegetable,Geranium,Herbal,Rose,Green,Rubbery,Grassy,"Grassy(Green, Sharp)",Green,Violet Leaves,Herbal,Onion,Rubbery,Sulphurous,Sulphurous,Savory,Garlic,Onion,Sulphurous,Rubbery,Garlic,Sulphurous,Grassy,Garlic,Horseradish,Onion,Radish,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCSSCC,Garlic,Onion,Sulphurous,Cooked,Onion,Sulphurous,Sulphurous,Garlic,Onion,Sulphurous,Garlic,Sulphurous,Garlic,Onion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCSSCCC,Sulphurous,Sulphurous,Sulphurous,Sulphurous,Sulphurous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCSSCCCC,Sulphurous,Sulphurous,Sulphurous,Sulphurous,Sulphurous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1ccc(CC)s1,Earthy,Earthy/ Musty,Fruity,Berry,Fruity,Earthy,Fruity,Earthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1ccco1,Winey,Spices,Sweet,Fruity,Fruity,Spices,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1cccs1,Milky,Floral,Floral,Fruity,Fried,Floral,Fruity,Chicken,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1cnco1,Meaty,Bacon,Meaty,Animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1cscn1,Herbal,Vegetable,Herbal,Green,Green,Herbal,Minty,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1ncc(C)nc1C,Earthy,Earthy/ Musty,Sweet,Earthy,Sweet,Earthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1nccnc1C,Anisic,Anisic,Licorice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1ncsc1C,Green,Green,Bell Pepper,Bell Pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN,Ammonia,Ammonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN(CCC)CCC,Ammonia,Fishy,Ammonia,Fishy,Fishy,Fishy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCO,Tequila,Alcohol,Fusel,Earthy,Earthy/ Musty,Musty,Musty/Moldy,Fermented,Sweet,Fruity,Apple,Pear,Alcohol,Yeasty,Fruity,Peanut,Alcohol,Yeasty,Yeasty,Earthy,Musty,Fruity,Sweet,Earthy,Musty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCOC(=O)C(C)=O,Caramel,Floral,Floral,Sweet,Floral,Caramel,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCOC(=O)C(C)C,Tutty-Fruity,Estery,Sweet,Fruity,Berry,Juicy,Melon,Pineapple,Ripe,Tropical,Fruity,Pineapple,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
